,location,date,temp_max,temp_min,temp_mean,precipitation,dew_point_max,dew_point_min,dew_point_mean,max_wind_speed,visibility,sea_level_pressure
4256,PHNL,2021-11-13,82,73,77.21,0.0,67,62,64.79,9,10,29.96
4257,PHNL,2021-11-14,80,72,75.58,0.0,69,63,66.17,15,10,29.97
4258,PHNL,2021-11-15,81,70,76.5,0.01,68,62,65.88,14,10,29.97
4259,PHNL,2021-11-16,84,74,79.03,0.0,73,66,70.33,10,10,30.0
4260,PHNL,2021-11-17,84,72,78.38,0.03,73,68,69.83,12,10,30.0
4261,PHNL,2021-11-18,87,73,79.38,0.0,71,67,68.46,13,10,30.0
4262,PHNL,2021-11-19,87,73,79.67,0.0,69,64,66.04,16,10,30.03
4263,PHNL,2021-11-20,85,71,78.42,0.0,67,64,66.0,15,10,30.07
4264,PHNL,2021-11-21,86,73,78.92,0.0,67,59,63.79,18,10,30.07
4265,PHNL,2021-11-22,85,74,78.08,0.0,69,64,66.79,16,10,30.08
4266,PHNL,2021-11-23,87,72,78.46,0.01,67,62,64.17,14,10,30.09
4267,PHNL,2021-11-24,86,68,76.71,0.0,65,60,63.29,15,10,30.09
4268,PHNL,2021-11-25,87,69,77.67,0.0,67,62,64.25,20,10,30.1
4269,PHNL,2021-11-26,84,70,76.96,0.0,62,57,59.46,16,10,30.08
4270,PHNL,2021-11-27,82,69,74.56,0.0,67,62,64.36,13,10,30.01
4271,PHNL,2021-11-28,80,68,74.37,0.01,67,59,64.15,17,10,30.02
4272,PHNL,2021-11-29,81,73,75.54,0.0,65,56,61.42,23,10,30.01
4273,PHNL,2021-11-30,83,71,77.46,0.01,68,63,65.08,23,10,29.97
4274,PHNL,2021-12-01,85,72,77.65,0.02,68,64,66.08,17,10,29.99
4275,PHNL,2021-12-02,81,69,75.29,0.0,69,65,66.83,12,10,30.01
4276,PHNL,2021-12-03,76,63,70.65,0.0,70,52,63.12,22,10,29.92
4277,PHNL,2021-12-04,69,56,62.96,0.16,62,53,56.88,13,10,29.77
4278,PHNL,2021-12-05,69,62,65.91,0.11,67,61,63.28,22,10,29.89
4279,PHNL,2021-12-06,76,59,71.3,0.45,70,0,64.94,25,10,30.0
4280,PHNL,2021-12-07,77,67,71.67,8.17,71,63,66.71,21,10,30.04
4281,PHNL,2021-12-08,81,66,75.13,0.66,72,59,66.38,17,10,30.06
4282,PHNL,2021-12-09,82,71,76.75,0.0,66,62,63.92,22,10,30.12
4283,PHNL,2021-12-10,82,74,77.0,0.0,69,64,66.08,17,10,30.09
4284,PHNL,2021-12-11,82,73,77.08,0.0,68,64,65.08,20,10,30.07
4285,PHNL,2021-12-12,82,73,76.42,0.0,68,63,65.58,24,10,30.06
4286,PHNL,2021-12-13,82,73,76.75,0.0,67,61,62.79,23,10,30.09
4287,PHNL,2021-12-14,81,72,75.04,0.04,68,65,66.38,21,10,30.1
4288,PHNL,2021-12-15,82,69,75.46,0.08,67,63,64.79,15,10,30.08
4289,PHNL,2021-12-16,82,69,75.33,0.0,66,63,64.67,13,10,30.06
4290,PHNL,2022-10-27,86,76,80.35,0.07,69,67,68.09,15,10,30.02
4291,PHNL,2022-10-28,87,75,79.26,0.0,72,68,69.52,18,10,30.0
4292,PHNL,2022-10-29,87,74,80.43,0.01,71,66,68.78,21,10,30.04
4293,PHNL,2022-10-30,87,75,80.7,0.0,70,67,68.35,21,10,30.06
4294,PHNL,2022-10-31,88,76,81.48,0.0,70,67,68.78,24,10,30.04
4295,PHNL,2022-11-01,86,76,80.83,0.0,69,65,67.35,22,10,30.03
4296,PHNL,2022-11-02,86,74,80.0,0.0,73,67,69.35,16,10,30.1
4297,PHNL,2022-11-03,87,75,80.09,0.03,72,68,69.96,17,10,30.14
4298,PHNL,2022-11-04,88,75,81.13,0.0,73,70,71.3,15,10,30.1
4299,PHNL,2022-11-05,87,78,81.57,0.0,71,67,68.87,17,10,30.1
4300,PHNL,2022-11-06,87,74,80.88,0.0,69,66,67.96,18,10,30.06
4301,PHNL,2022-11-07,86,0,77.88,0.0,70,0,65.33,20,10,30.1
4302,PHNL,2022-11-08,84,68,78.75,0.0,76,64,67.25,21,10,30.12
4303,PHNL,2022-11-09,90,76,79.33,0.0,69,61,65.08,20,10,30.13
4304,PHNL,2022-11-10,83,70,76.75,0.0,71,62,65.25,13,10,30.13
4305,PHNL,2022-11-11,83,74,77.79,0.0,67,59,61.96,16,10,30.07
4306,PHNL,2022-11-12,83,74,77.33,0.0,70,60,64.75,18,10,30.01
4307,PHNL,2022-11-13,85,70,77.83,0.01,71,64,66.71,20,10,30.05
4308,PHNL,2022-11-14,85,71,78.29,0.01,69,63,66.04,18,10,30.06
4309,PHNL,2022-11-15,83,71,76.92,0.0,66,61,63.0,13,10,30.04
4310,PHNL,2022-11-16,85,67,76.71,0.0,67,61,63.75,18,10,30.06
4311,PHNL,2022-11-17,85,71,78.04,0.0,70,66,68.17,13,10,30.07
4312,PHNL,2022-11-18,86,72,79.0,0.0,71,67,69.0,15,10,30.09
4313,PHNL,2022-11-19,85,76,79.63,0.04,70,66,67.58,18,10,30.13
4314,PHNL,2022-11-20,86,76,79.88,0.0,67,65,66.0,23,10,30.14
4315,PHNL,2022-11-21,84,77,79.54,0.0,66,60,64.0,24,10,30.16
4316,PHNL,2022-11-22,84,75,78.88,0.0,67,62,64.96,21,10,30.12
4317,PHNL,2022-11-23,83,73,77.25,0.0,67,62,64.67,15,10,30.1
4318,PHNL,2022-11-24,77,70,73.54,0.0,67,57,62.08,21,10,30.09
4319,PHNL,2022-11-25,81,70,74.75,0.01,63,54,57.46,18,10,30.05
4320,PHNL,2022-11-26,81,65,73.13,0.02,65,61,62.46,10,10,30.03
4321,PHNL,2022-11-27,82,66,75.04,0.0,68,61,64.96,14,10,30.01
4322,PHNL,2022-11-28,76,71,74.58,0.0,72,68,69.73,10,10,30.04
4323,PHNL,2022-11-29,83,69,76.42,0.03,71,67,69.25,12,10,29.99
4324,PHNL,2022-11-30,86,72,77.38,0.0,72,67,69.17,14,10,29.98
4325,PHNL,2022-12-01,84,70,75.83,0.0,69,63,65.75,15,10,29.97
4326,PHNL,2022-12-02,85,68,75.35,0.0,71,64,67.54,16,10,29.99
4327,PHNL,2022-12-03,85,73,77.38,0.02,71,65,68.25,17,10,30.02
4328,PHNL,2022-12-04,83,69,75.08,0.01,72,65,67.71,12,10,30.01
4329,PHNL,2022-12-05,82,69,75.79,0.08,69,67,67.79,10,10,29.95
4330,PHNL,2022-12-06,85,72,78.12,0.0,71,68,69.58,16,10,30.05
4331,PHNL,2022-12-07,83,77,79.25,0.0,69,66,67.63,23,10,30.11
4332,PHNL,2022-12-08,84,76,78.79,0.0,68,64,65.96,25,10,30.18
4333,PHNL,2022-12-09,84,75,78.04,0.0,65,58,62.88,29,10,30.15
4334,PHNL,2022-12-10,83,75,77.56,0.0,67,61,64.28,24,10,30.09
4335,PHNL,2022-12-11,83,74,77.54,0.0,68,63,65.58,23,10,30.08
4336,PHNL,2022-12-12,81,74,77.04,0.0,67,64,65.58,17,10,30.05
4337,PHNL,2022-12-13,83,74,77.71,0.0,68,63,66.0,22,10,30.0
4338,PHNL,2022-12-14,83,70,76.92,0.0,69,65,66.33,17,10,29.93
4339,PHNL,2022-12-15,80,64,73.9,0.0,70,62,67.48,15,10,29.93
4340,PHNL,2022-12-16,80,68,73.35,0.68,68,62,65.46,12,10,29.95
4341,PHNL,2023-10-27,84,72,78.0,0.0,73,68,69.96,12,10,30.03
4342,PHNL,2023-10-28,85,71,78.17,0.0,70,67,68.17,14,10,30.05
4343,PHNL,2023-10-29,87,72,78.96,0.0,71,66,68.87,15,10,30.07
4344,PHNL,2023-10-30,85,71,78.74,0.0,73,69,70.39,14,10,30.03
4345,PHNL,2023-10-31,83,71,77.96,0.0,74,68,71.0,12,10,29.97
4346,PHNL,2023-11-01,84,73,78.48,0.0,73,69,71.52,12,10,29.94
4347,PHNL,2023-11-02,84,71,78.22,0.0,73,69,70.43,12,10,29.99
4348,PHNL,2023-11-03,87,72,79.04,0.0,71,68,68.91,14,10,30.05
4349,PHNL,2023-11-04,87,74,80.17,0.0,74,67,68.96,21,10,30.08
4350,PHNL,2023-11-05,86,75,80.67,0.0,70,62,66.25,25,10,30.07
4351,PHNL,2023-11-06,87,76,80.76,0.0,73,67,69.56,24,10,30.05
4352,PHNL,2023-11-07,83,75,78.65,0.0,73,71,71.69,22,10,29.99
4353,PHNL,2023-11-08,86,72,79.28,0.01,72,68,70.48,15,10,29.99
4354,PHNL,2023-11-09,87,75,80.04,0.0,70,67,68.42,18,10,30.04
4355,PHNL,2023-11-10,86,75,79.63,0.0,71,66,69.0,18,10,30.02
4356,PHNL,2023-11-11,85,77,80.08,0.0,70,66,67.71,20,10,30.01
4357,PHNL,2023-11-12,86,76,79.5,0.0,70,66,67.96,22,10,30.03
4358,PHNL,2023-11-13,85,75,79.38,0.0,69,64,67.13,22,10,30.11
4359,PHNL,2023-11-14,83,73,76.75,0.01,70,63,65.17,30,10,30.12
4360,PHNL,2023-11-15,80,73,75.63,0.0,67,63,65.08,21,10,30.13
4361,PHNL,2023-11-16,81,72,76.04,0.0,66,63,64.38,23,10,30.13
4362,PHNL,2023-11-17,83,73,77.29,0.0,66,63,64.5,20,10,30.11
4363,PHNL,2023-11-18,79,66,74.29,0.0,71,65,67.71,15,10,30.02
4364,PHNL,2023-11-19,80,74,77.08,0.0,71,68,69.46,16,10,29.98
4365,PHNL,2023-11-20,79,71,74.87,0.02,72,67,68.93,13,10,30.03
4366,PHNL,2023-11-21,83,72,77.14,0.09,72,67,69.75,17,10,30.04
4367,PHNL,2023-11-22,83,70,76.42,0.0,74,69,71.21,12,10,30.04
4368,PHNL,2023-11-23,85,72,77.71,0.01,73,68,70.29,15,10,30.0
4369,PHNL,2023-11-24,83,69,76.38,0.01,72,67,69.46,13,10,29.98
4370,PHNL,2023-11-25,85,70,77.04,0.0,71,68,69.6,16,10,30.05
4371,PHNL,2023-11-26,82,73,76.88,0.0,69,68,68.33,16,10,30.05
4372,PHNL,2023-11-27,81,71,75.54,0.03,72,67,68.81,16,10,29.95
4373,PHNL,2023-11-28,79,68,73.69,0.01,73,68,70.97,20,10,29.89
4374,PHNL,2023-11-29,76,70,71.93,0.41,73,69,70.93,17,10,29.91
4375,PHNL,2023-11-30,78,70,75.0,1.54,77,68,72.15,22,10,29.98
4376,PHNL,2023-12-01,75,69,70.77,0.06,73,66,68.69,16,10,30.05
4377,PHNL,2023-12-02,84,67,74.75,0.29,74,67,69.88,14,10,29.99
4378,PHNL,2023-12-03,82,69,75.46,0.0,73,69,70.54,12,10,30.04
4379,PHNL,2023-12-04,82,68,75.88,0.0,70,67,68.92,14,10,30.06
4380,PHNL,2023-12-05,80,74,75.86,0.0,74,66,70.34,20,10,30.07
4381,PHNL,2023-12-06,82,74,77.08,0.01,71,65,67.88,18,10,30.06
4382,PHNL,2023-12-07,81,71,75.83,0.0,70,66,67.33,9,10,29.99
4383,PHNL,2023-12-08,81,67,74.33,0.0,70,66,67.42,12,10,29.94
4384,PHNL,2023-12-09,83,66,74.46,0.0,68,61,65.58,15,10,29.99
4385,PHNL,2023-12-10,85,68,78.04,0.0,73,67,70.38,16,10,30.03
4386,PHNL,2023-12-11,84,76,79.08,0.0,73,69,71.21,14,10,30.07
4387,PHNL,2023-12-12,83,72,76.15,0.0,71,66,68.92,16,10,30.05
4388,PHNL,2023-12-13,77,70,72.64,0.02,72,63,69.5,15,10,30.08
4389,PHNL,2023-12-14,75,69,71.58,0.15,62,54,57.58,22,10,30.09
4390,PHNL,2023-12-15,76,68,72.04,0.0,61,56,59.13,23,10,30.11
4391,PHNL,2023-12-16,78,64,71.13,0.0,65,59,61.92,16,10,30.05
4392,PHNL,2024-10-27,83,76,78.65,0.06,72,67,69.04,20,10,30.09
4393,PHNL,2024-10-28,85,73,79.7,0.16,73,69,70.43,22,10,30.11
4394,PHNL,2024-10-29,85,77,79.43,0.08,71,67,68.65,17,10,30.15
4395,PHNL,2024-10-30,86,75,79.65,0.0,70,66,67.78,23,10,30.09
4396,PHNL,2024-10-31,86,76,79.61,0.01,69,66,67.65,21,10,30.12
4397,PHNL,2024-11-01,86,76,80.0,0.0,69,64,66.87,24,10,30.1
4398,PHNL,2024-11-02,86,72,79.48,0.0,67,65,66.22,15,10,30.04
4399,PHNL,2024-11-03,87,74,79.79,0.0,69,64,66.67,17,10,30.04
4400,PHNL,2024-11-04,86,77,80.29,0.0,73,67,70.21,20,10,30.06
4401,PHNL,2024-11-05,82,73,77.27,0.0,75,69,72.12,10,10,30.08
4402,PHNL,2024-11-06,84,73,77.13,0.28,72,67,69.25,17,10,30.08
4403,PHNL,2024-11-07,78,72,74.14,0.1,71,65,68.48,18,10,30.11
4404,PHNL,2024-11-08,79,69,74.29,0.06,71,64,67.83,16,10,30.11
4405,PHNL,2024-11-09,84,73,77.79,0.02,69,67,68.0,22,10,30.13
4406,PHNL,2024-11-10,85,74,79.17,0.0,67,64,65.5,17,10,30.13
4407,PHNL,2024-11-11,86,76,79.21,0.0,70,65,67.63,18,10,30.14
4408,PHNL,2024-11-12,84,75,78.75,0.0,69,65,66.71,21,10,30.14
4409,PHNL,2024-11-13,84,74,78.25,0.01,70,65,67.17,24,10,30.12
4410,PHNL,2024-11-14,83,76,78.67,0.0,70,62,66.04,30,10,30.12
4411,PHNL,2024-11-15,85,76,79.17,0.0,66,62,64.38,26,10,30.1
4412,PHNL,2024-11-16,85,76,79.17,0.0,67,60,64.5,25,10,30.13
4413,PHNL,2024-11-17,83,75,78.42,0.0,66,61,64.74,23,10,30.16
4414,KIAH,2019-10-27,77,51,63.96,0.0,60,49,55.29,14,10,29.9
4415,KIAH,2019-10-28,75,60,68.06,0.0,64,58,61.68,12,10,29.91
4416,KIAH,2019-10-29,74,67,69.97,0.0,69,62,66.24,17,10,29.86
4417,KIAH,2019-10-30,70,47,59.87,2.11,68,42,56.68,23,10,30.05
4418,KIAH,2019-10-31,57,40,46.84,0.24,42,27,31.96,22,10,30.3
4419,KIAH,2019-11-01,59,37,47.96,0.0,46,32,36.5,10,10,30.3
4420,KIAH,2019-11-02,67,48,55.71,0.0,47,35,41.21,15,10,30.29
4421,KIAH,2019-11-03,68,43,54.24,0.0,48,37,42.0,12,10,30.18
4422,KIAH,2019-11-04,75,53,64.38,0.0,66,48,59.12,16,10,29.97
4423,KIAH,2019-11-05,83,64,71.54,0.0,68,61,65.0,14,10,30.1
4424,KIAH,2019-11-06,80,59,67.96,0.0,62,55,57.92,14,10,30.14
4425,KIAH,2019-11-07,71,52,63.65,0.0,66,48,60.27,17,10,30.14
4426,KIAH,2019-11-08,54,46,51.88,0.0,50,40,46.31,16,10,30.2
4427,KIAH,2019-11-09,67,41,51.67,0.01,46,31,38.88,6,10,30.21
4428,KIAH,2019-11-10,75,44,59.75,0.0,57,42,49.92,14,10,30.08
4429,KIAH,2019-11-11,76,39,59.4,0.0,66,34,53.27,30,10,30.19
4430,KIAH,2019-11-12,47,34,39.04,0.01,33,20,24.73,26,10,30.39
4431,KIAH,2019-11-13,45,31,39.33,0.0,35,21,26.33,8,10,30.29
4432,KIAH,2019-11-14,47,43,45.37,0.0,44,35,39.9,13,10,30.24
4433,KIAH,2019-11-15,63,40,47.3,0.16,42,36,38.87,10,10,30.3
4434,KIAH,2019-11-16,63,38,48.42,0.0,43,35,37.75,7,10,30.19
4435,KIAH,2019-11-17,68,40,54.46,0.0,52,37,44.08,7,10,30.0
4436,KIAH,2019-11-18,73,48,58.33,0.0,51,42,47.0,8,10,29.91
4437,KIAH,2019-11-19,79,47,61.54,0.0,58,45,52.04,12,10,29.92
4438,KIAH,2019-11-20,78,54,68.4,0.0,65,53,61.24,23,10,29.93
4439,KIAH,2019-11-21,80,71,73.97,0.0,69,65,66.3,17,10,29.92
4440,KIAH,2019-11-22,79,54,68.17,0.03,72,46,62.58,17,10,29.93
4441,KIAH,2019-11-23,66,48,54.18,0.01,45,42,43.14,17,10,30.0
4442,KIAH,2019-11-24,69,42,54.88,0.0,47,38,42.33,10,10,30.01
4443,KIAH,2019-11-25,79,48,68.14,0.0,68,46,60.07,14,10,29.76
4444,KIAH,2019-11-26,81,73,76.85,0.0,70,67,68.44,15,10,29.73
4445,KIAH,2019-11-27,76,62,66.38,0.0,70,28,36.88,21,10,30.1
4446,KIAH,2019-11-28,73,61,67.21,0.0,68,36,55.04,17,10,30.1
4447,KIAH,2019-11-29,75,70,72.69,0.0,70,68,69.41,18,7,30.03
4448,KIAH,2019-11-30,81,68,75.84,0.0,72,48,68.68,16,10,29.81
4449,KIAH,2019-12-01,67,49,59.13,0.07,43,27,31.17,20,10,30.12
4450,KIAH,2019-12-02,64,42,51.21,0.0,38,29,33.04,15,10,30.2
4451,KIAH,2019-12-03,71,39,53.58,0.0,49,36,40.75,8,10,30.03
4452,KIAH,2019-12-04,75,48,58.46,0.0,47,35,42.33,8,10,29.99
4453,KIAH,2019-12-05,74,49,62.42,0.0,59,44,53.42,13,10,29.98
4454,KIAH,2019-12-06,74,59,65.97,0.0,65,48,56.41,18,10,30.1
4455,KIAH,2019-12-07,72,51,59.0,0.0,50,43,46.83,10,10,30.18
4456,KIAH,2019-12-08,74,48,60.86,0.0,62,45,54.03,14,10,30.03
4457,KIAH,2019-12-09,83,67,73.79,0.0,68,62,65.57,14,10,29.78
4458,KIAH,2019-12-10,70,46,53.38,0.01,67,41,47.78,22,10,30.28
4459,KIAH,2019-12-11,60,43,49.04,0.22,40,33,36.58,15,10,30.41
4460,KIAH,2019-12-12,62,39,50.81,0.0,50,35,41.88,10,10,30.27
4461,KIAH,2019-12-13,74,52,61.54,0.0,57,46,50.58,9,10,29.94
4462,KIAH,2019-12-14,74,45,59.56,0.0,60,42,49.19,14,10,29.8
4463,KIAH,2019-12-15,84,67,74.09,0.0,69,63,66.59,15,10,29.75
4464,KIAH,2019-12-16,79,44,62.85,0.0,70,34,56.03,23,10,30.01
4465,KIAH,2020-10-27,73,60,64.08,0.0,62,57,58.56,12,10,29.9
4466,KIAH,2020-10-28,58,46,52.22,0.09,57,42,49.34,16,10,29.84
4467,KIAH,2020-10-29,66,43,53.12,0.03,44,39,41.84,21,10,30.08
4468,KIAH,2020-10-30,70,45,56.33,0.0,46,41,43.96,14,10,30.19
4469,KIAH,2020-10-31,75,45,58.58,0.0,53,42,48.08,6,10,30.14
4470,KIAH,2020-11-01,79,51,63.64,0.0,58,46,50.28,18,10,30.31
4471,KIAH,2020-11-02,74,46,58.0,0.0,45,31,39.33,9,10,30.39
4472,KIAH,2020-11-03,76,44,58.04,0.0,48,38,42.04,8,10,30.26
4473,KIAH,2020-11-04,80,47,63.04,0.0,62,45,53.83,14,10,30.2
4474,KIAH,2020-11-05,80,58,67.08,0.0,63,56,59.44,12,10,30.15
4475,KIAH,2020-11-06,79,55,65.2,0.0,58,53,56.0,9,10,30.05
4476,KIAH,2020-11-07,83,55,68.4,0.0,65,52,57.35,12,10,29.97
4477,KIAH,2020-11-09,84,70,74.66,0.0,70,66,68.69,15,10,29.88
4478,KIAH,2020-11-10,86,68,74.87,0.06,71,65,69.23,12,10,29.8
4479,KIAH,2020-11-11,84,61,71.92,0.0,68,53,60.31,13,10,29.87
4480,KIAH,2020-11-12,83,58,69.33,0.0,62,49,55.58,10,10,29.95
4481,KIAH,2020-11-13,79,64,71.18,0.0,69,59,65.06,13,10,30.03
4482,KIAH,2020-11-14,86,67,77.32,0.0,72,65,68.96,18,10,29.89
4483,KIAH,2020-11-15,77,52,69.58,0.0,72,22,44.42,24,10,30.16
4484,KIAH,2020-11-16,73,45,57.71,0.0,39,29,33.79,10,10,30.25
4485,KIAH,2020-11-17,77,45,59.46,0.0,42,31,37.33,9,10,30.35
4486,KIAH,2020-11-18,77,45,60.58,0.0,51,32,41.38,13,10,30.32
4487,KIAH,2020-11-19,77,52,65.26,0.0,65,50,59.37,15,10,30.22
4488,KIAH,2020-11-20,81,62,70.13,0.0,68,61,65.0,14,10,30.21
4489,KIAH,2020-11-21,80,60,68.03,0.0,65,55,61.12,10,10,30.21
4490,KIAH,2020-11-22,84,60,70.33,0.0,63,55,59.0,12,10,30.14
4491,KIAH,2020-11-23,64,53,60.1,0.0,58,53,55.16,12,10,30.17
4492,KIAH,2020-11-24,79,57,69.25,0.0,69,55,64.25,20,10,29.96
4493,KIAH,2020-11-25,74,52,66.85,0.12,70,46,55.93,21,10,29.96
4494,KIAH,2020-11-26,76,51,65.82,0.0,65,46,56.18,12,10,29.95
4495,KIAH,2020-11-27,78,67,70.74,0.0,72,65,67.81,17,10,29.95
4496,KIAH,2020-11-28,67,61,63.23,2.61,65,59,61.29,15,10,29.97
4497,KIAH,2020-11-29,59,49,56.58,1.06,57,41,49.97,22,10,30.12
4498,KIAH,2020-11-30,57,38,47.71,0.01,42,23,28.5,22,10,30.3
4499,KIAH,2020-12-01,62,31,48.38,0.0,49,28,37.38,14,10,30.2
4500,KIAH,2020-12-02,61,53,57.45,0.0,59,42,54.43,23,10,30.04
4501,KIAH,2020-12-03,58,45,49.21,1.03,40,33,37.04,18,10,30.13
4502,KIAH,2020-12-04,59,42,47.77,0.0,40,37,38.35,10,10,30.19
4503,KIAH,2020-12-05,58,38,48.13,0.0,47,36,40.38,7,10,30.16
4504,KIAH,2020-12-06,66,43,54.04,0.02,47,37,41.96,14,10,30.03
4505,KIAH,2020-12-07,67,42,52.91,0.0,40,35,37.0,12,10,30.13
4506,KIAH,2020-12-08,74,41,54.67,0.0,43,36,39.71,8,10,30.18
4507,KIAH,2020-12-09,79,46,59.67,0.0,47,34,41.25,9,10,30.11
4508,KIAH,2020-12-10,77,45,61.96,0.0,59,43,52.04,13,10,29.99
4509,KIAH,2020-12-11,75,57,68.11,0.0,67,55,63.34,20,10,29.85
4510,KIAH,2020-12-12,67,52,62.31,0.55,66,48,57.31,13,10,29.96
4511,KIAH,2020-12-13,70,45,58.23,0.0,67,36,54.26,26,10,30.12
4512,KIAH,2020-12-14,48,39,43.73,0.63,40,34,36.31,18,10,30.23
4513,KIAH,2020-12-15,50,44,47.33,0.0,47,40,44.28,12,10,30.01
4514,KIAH,2020-12-16,52,35,45.1,0.04,46,31,37.17,16,10,30.13
4515,KIAH,2021-10-27,80,63,73.13,0.0,74,41,61.2,24,10,29.63
4516,KIAH,2021-10-28,78,61,68.04,0.78,48,28,36.38,30,10,29.79
4517,KIAH,2021-10-29,74,56,63.92,0.0,35,28,32.33,21,10,29.84
4518,KIAH,2021-10-30,76,49,60.79,0.0,45,32,37.17,9,10,29.89
4519,KIAH,2021-10-31,81,49,62.92,0.0,53,40,46.33,9,10,30.02
4520,KIAH,2021-11-01,78,52,64.96,0.0,59,50,54.96,9,10,30.12
4521,KIAH,2021-11-02,78,57,66.96,0.0,63,55,58.83,10,10,30.13
4522,KIAH,2021-11-03,66,55,59.97,0.0,59,52,55.91,20,10,30.08
4523,KIAH,2021-11-04,57,50,53.55,0.78,52,45,47.58,15,10,30.17
4524,KIAH,2021-11-05,66,44,53.67,0.0,45,38,41.13,10,10,30.16
4525,KIAH,2021-11-06,69,44,54.92,0.0,49,40,44.83,8,10,30.18
4526,KIAH,2021-11-07,72,46,57.32,0.0,52,43,48.24,10,10,30.17
4527,KIAH,2021-11-08,75,48,61.5,0.0,57,45,53.21,13,10,30.17
4528,KIAH,2021-11-09,76,52,63.68,0.0,62,49,56.44,13,10,30.14
4529,KIAH,2021-11-10,81,58,68.37,0.0,67,55,61.27,14,10,29.98
4530,KIAH,2021-11-11,73,56,67.76,0.0,66,51,60.39,16,10,30.01
4531,KIAH,2021-11-12,77,49,62.23,1.02,59,44,50.77,14,10,30.14
4532,KIAH,2021-11-13,68,47,55.46,0.0,42,29,36.58,10,10,30.22
4533,KIAH,2021-11-14,78,46,61.33,0.0,57,42,50.46,10,10,30.08
4534,KIAH,2021-11-15,81,55,68.42,0.0,63,52,58.33,10,10,30.09
4535,KIAH,2021-11-16,82,58,70.83,0.0,65,55,60.25,16,10,29.99
4536,KIAH,2021-11-17,84,63,73.21,0.0,67,60,63.58,14,10,29.98
4537,KIAH,2021-11-18,70,52,63.39,0.0,65,40,52.39,21,10,30.29
4538,KIAH,2021-11-19,66,47,54.13,0.0,43,28,36.54,10,10,30.31
4539,KIAH,2021-11-20,73,48,60.5,0.0,62,43,54.38,16,10,30.13
4540,KIAH,2021-11-21,81,61,70.86,0.0,68,55,63.61,14,10,30.06
4541,KIAH,2021-11-22,72,50,60.65,0.01,54,40,45.15,17,10,30.17
4542,KIAH,2021-11-23,70,44,56.83,0.0,51,40,45.42,14,10,30.16
4543,KIAH,2021-11-24,77,53,67.33,0.0,63,50,58.29,20,10,29.99
4544,KIAH,2021-11-25,73,53,64.25,0.0,66,39,57.83,21,10,30.2
4545,KIAH,2021-11-26,60,44,51.04,1.87,41,33,36.17,12,10,30.26
4546,KIAH,2021-11-27,59,46,51.83,0.0,49,39,44.71,9,10,30.08
4547,KIAH,2021-11-28,59,47,54.32,0.17,52,44,50.06,9,10,30.11
4548,KIAH,2021-11-29,71,46,56.88,0.0,52,42,46.75,8,10,30.14
4549,KIAH,2021-11-30,74,47,57.26,0.0,57,44,51.03,10,10,30.09
4550,KIAH,2021-12-01,78,51,60.37,0.0,59,48,53.57,8,10,30.07
4551,KIAH,2021-12-02,79,52,65.64,0.0,64,51,58.92,6,10,30.09
4552,KIAH,2021-12-03,81,65,70.66,0.0,67,62,64.93,9,10,29.99
4553,KIAH,2021-12-04,82,62,71.42,0.0,70,60,67.0,13,10,30.01
4554,KIAH,2021-12-05,80,61,71.67,0.15,70,59,65.91,13,10,29.94
4555,KIAH,2021-12-06,81,59,69.61,0.0,71,39,60.52,21,10,29.99
4556,KIAH,2021-12-07,64,54,59.04,0.0,54,41,49.2,12,10,30.0
4557,KIAH,2021-12-08,68,59,62.13,0.0,60,54,57.17,13,10,29.96
4558,KIAH,2021-12-09,84,65,75.74,0.0,71,61,68.45,15,10,29.83
4559,KIAH,2021-12-10,84,76,78.92,0.0,71,68,70.15,18,10,29.75
4560,KIAH,2021-12-11,77,48,60.65,0.34,71,30,44.12,26,10,30.16
4561,KIAH,2021-12-12,62,40,50.13,0.0,42,30,35.21,10,10,30.22
4562,KIAH,2021-12-13,69,48,60.3,0.0,66,42,54.03,14,10,30.16
4563,KIAH,2021-12-14,82,69,72.54,0.0,70,66,68.0,15,10,30.16
4564,KIAH,2021-12-15,82,71,74.64,0.0,68,64,67.21,18,10,30.07
4565,KIAH,2021-12-16,82,71,75.29,0.0,69,64,67.54,16,10,29.97
4566,KIAH,2022-10-27,76,47,62.63,0.0,58,45,48.71,13,10,29.92
4567,KIAH,2022-10-28,70,60,64.76,0.22,67,58,63.11,24,10,29.91
4568,KIAH,2022-10-29,65,56,60.19,1.22,58,54,55.22,14,10,29.92
4569,KIAH,2022-10-30,75,53,62.71,0.0,57,52,54.71,12,10,29.93
4570,KIAH,2022-10-31,78,54,64.83,0.0,58,51,54.96,8,10,29.95
4571,KIAH,2022-11-01,65,60,62.7,0.02,64,58,61.03,15,10,30.09
4572,KIAH,2022-11-02,78,59,67.48,0.12,65,58,61.41,12,10,30.11
4573,KIAH,2022-11-03,83,70,75.0,0.0,73,64,70.77,20,10,30.02
4574,KIAH,2022-11-04,84,71,76.31,0.0,76,71,73.03,20,10,29.87
4575,KIAH,2022-11-05,73,56,62.36,0.14,57,50,54.57,18,10,29.9
4576,KIAH,2022-11-06,84,58,72.97,0.0,74,57,69.28,12,10,29.94
4577,KIAH,2022-11-07,86,67,75.09,0.01,74,67,71.03,13,10,30.07
4578,KIAH,2022-11-08,85,65,72.96,0.0,71,62,65.93,18,10,30.12
